GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
-12,-6,-13,11453,24970,34482,28385,10406,5
23,3,19,11403,24897,34341,28385,10406,5
4,4,2,11403,24897,34341,28301,10441,5
33,-12,-4,11403,24848,34341,28301,10406,5
5,4,16,11416,24897,34376,28357,10441,5
-45,-27,-27,11428,24921,34376,28357,10406,5
0,15,-27,11478,24946,34482,28301,10406,5
60,10,2,11416,24897,34412,28329,10441,5
21,-10,-7,11403,24727,34271,28245,10418,5
-1,-29,-3,11354,24702,34235,28273,10441,5
75,26,-13,11465,24654,34200,28161,10453,5
9,0,25,12690,24534,34200,28301,10464,5
2,17,7,13863,24438,34130,28245,10441,5
78,6,0,14636,24510,34271,28273,10406,5
25,2,0,14756,24414,34341,28245,10394,5
-60,41,11,15058,24414,34341,28357,10406,5
58,-6,15,14861,24342,34447,28357,10441,5
160,30,73,14518,24366,34518,28414,10441,5
207,-4,10,14355,24223,34447,28414,10418,5
74,50,6,14370,24176,34412,28385,10429,5
30,17,33,14224,24176,34341,28301,10418,5
-3,-74,40,14195,24129,34235,28301,10441,5
-10,-26,-30,14108,24081,34200,28245,10418,5
-124,4,-12,14137,24058,34165,28245,10453,5
-22,-4,40,14311,24058,34200,28301,10748,5
38,36,-16,14108,23940,34130,28329,10535,5
-4,20,4,14021,23940,34095,28301,10499,5
51,48,-10,13921,23894,34060,28301,10488,5
40,45,-10,13863,23894,34026,28245,10488,5
33,30,-17,13735,23894,34026,28161,10488,5
57,-33,19,13735,23894,33991,28133,10488,5
-1,-17,8,13735,23847,33956,28077,10499,5
20,1,-6,13622,23847,33921,28133,10488,5
-16,-18,-21,13440,23847,33852,28105,10488,5
54,-56,-26,13260,23800,33887,28049,10476,5
63,-52,-15,13150,23800,33852,28077,10488,5
-30,-61,7,13122,23800,33783,28022,10499,5
4,10,6,13068,23777,33748,28022,10499,5
-17,26,1,13136,23661,33748,27939,10511,5
32,14,0,13122,23661,33714,27966,10499,5
-7,-2,13,13081,23661,33714,27939,10511,5
-37,-68,7,13068,23661,33679,27911,10464,5
-41,9,8,13027,23707,33679,27911,10441,5
-34,-11,-28,13027,23684,33714,27911,10418,5
3,21,-14,12972,23684,33645,27856,10429,5
-33,-60,-13,12346,23777,33645,27800,10441,5
-56,-19,38,11716,23661,33645,27856,10441,5
-10,81,-3,11317,23615,33679,27883,10453,5
22,-89,7,11255,23499,33714,27939,10441,5
-39,-27,3,11416,23294,33439,27966,10441,5
25,-28,0,11678,23248,33371,27939,10406,5
-37,-31,-35,11817,23203,33236,27911,10418,5
-8,-17,11,11716,23157,33100,27800,10418,5
47,10,-11,11754,23180,33033,27800,10441,5
51,-27,40,12034,23180,32999,27718,10418,5
-22,43,10,12202,23180,32966,27800,10441,5
48,26,12,12346,23112,32932,27718,10441,5
83,191,-180,12280,23067,32899,27691,10418,5
-22,-33,42,12163,23022,32966,27663,10406,5
-45,89,-18,12583,22977,33033,27718,10394,5
49,24,-38,12451,22977,33033,27636,10441,5
247,-94,-96,12438,22955,32899,27581,10418,5
-139,-120,66,12438,22955,32799,27581,10441,5
176,-121,-4,12438,22932,32765,27499,10453,5
-84,17,30,12189,22955,32732,27527,10476,5
-156,33,66,12163,22932,32732,27472,10441,5
-100,30,34,12267,22932,32765,27499,10453,5
-13,48,-3,12490,22977,32799,27499,10464,5
-19,24,-11,12346,22955,32765,27499,10418,5
10,91,-50,12163,22977,32765,27554,10406,5
19,28,-3,12073,22955,32765,27527,10394,5
-24,-14,35,12112,22955,32765,27472,10429,5
73,63,24,12241,23022,32765,27418,10441,5
35,-10,15,12202,23022,32832,27418,10441,5
-88,-43,19,12267,22955,32765,27364,10441,5
34,46,8,12176,22910,32699,27364,10441,5
-198,-47,31,11766,22932,32732,27418,10441,5
-48,-12,29,11653,22776,32699,27391,10453,5
32,10,-11,11855,22776,32666,27310,10441,5
28,11,-6,12021,22754,32732,27364,10453,5
-68,12,-5,12124,22843,32699,27337,10464,5
-27,1,-3,12086,22798,32633,27310,10464,5
-31,-9,-4,12060,22798,32599,27283,10488,5
-36,-16,5,12060,22798,32533,27283,10453,5
-26,29,-14,11957,22776,32599,27256,10464,5
8,24,-2,11906,22820,32533,27283,10453,5
-49,14,6,12280,22843,32500,27283,10488,5
3,0,-7,12320,22798,32500,27283,10464,5
19,27,-18,12073,22754,32467,27256,10464,5
12,2,-12,12086,22754,32467,27229,10464,5
-30,21,-2,12189,22709,32435,27175,10441,5
-23,5,-5,12267,22709,32467,27229,10488,5
-4,5,7,12346,22665,32467,27229,10499,5
24,-9,19,12490,22665,32500,27256,10488,5
-26,1,-15,12267,22621,32467,27229,10488,5
-8,16,-10,12112,22643,32435,27202,10499,5
59,12,-20,12060,22643,32435,27202,10499,5
11,8,-1,11996,22665,32435,27202,10535,5
-47,-8,-6,12009,22599,32435,27175,10499,5
-46,5,8,11906,22665,32435,27148,10499,5
31,7,11,11678,22709,32500,27148,10499,5
-37,26,2,11453,22843,32533,27148,10499,5
-16,15,10,11416,22843,32566,27175,10499,5
64,41,4,11678,22910,32666,27175,10499,5
31,30,10,11881,22887,32699,27175,10499,5
-45,2,8,11906,22843,32699,27256,10499,5
-40,-17,-16,11855,22798,32633,27229,10499,5
-26,-5,-3,11716,22754,32566,27202,10488,5
-2,11,2,11855,22731,32500,27202,10499,5
18,-1,-3,12073,22709,32435,27175,10511,5
10,14,-20,12021,22687,32369,27095,10535,5
28,14,9,11842,22665,32303,27095,10499,5
-21,32,29,11957,22665,32271,27068,10499,5
-16,-1,7,12228,22599,32271,27068,10499,5
44,4,-25,12034,22621,32303,27095,10511,5
50,-29,-4,11957,22599,32271,27095,10535,5
129,-482,73,12034,22599,32336,27068,10546,5
59,20,-24,12073,22621,32303,27041,10582,5
22,-10,-17,12073,22576,32303,27041,10570,5
49,22,21,12060,22576,32271,27041,10558,5
25,15,-15,12034,22576,32271,27041,10582,5
15,64,-33,12060,22621,32238,27041,10594,5
11,-11,4,11868,22532,32173,27015,10546,5
33,-8,27,11906,22401,32140,27122,10523,5
33,-68,54,12086,22401,32043,27202,10499,5
-56,2,15,12372,22510,31946,27068,10499,5
-34,7,-11,12570,22576,32010,26961,10511,5
-6,-32,4,12517,22687,31978,26988,10488,5
11,36,-15,12543,22709,32108,26882,10464,5
-77,1,-40,13013,22709,32140,26829,10464,5
29,65,-8,13707,22488,32108,26829,10453,5
1,95,-53,13806,22444,32108,26776,10441,5
46,5,0,13246,22335,31978,26697,10464,5
-42,7,10,13150,22270,31849,26618,10453,5
9,27,-13,13081,22292,31752,26618,10476,5
-2,-44,-9,13027,22248,31656,26618,10464,5
-5,-21,-2,13013,22248,31656,26566,10464,5
24,35,-3,12932,22248,31593,26566,10464,5
13,22,-6,13301,22205,31624,26644,10441,5
0,-22,-13,13398,22226,31593,26566,10441,5
2,-13,2,13095,22183,31593,26513,10464,5
-17,-6,0,13068,22161,31497,26566,10476,5
-16,-3,-1,13122,22226,31529,26487,10488,5
33,48,-35,12972,22205,31593,26331,10464,5
-33,-14,6,12851,22161,31529,26435,10453,5
2,33,2,12824,22205,31593,26461,10453,5
-46,31,26,12932,22140,31529,26435,10464,5
8,2,-15,12878,22075,31497,26357,10464,5
-32,66,8,13013,21967,32075,26409,10476,5
23,-22,9,12905,21924,32010,26383,10453,5
-17,-5,8,12346,21903,32010,26383,10488,5
-23,-32,32,11703,22053,31593,26409,10464,5
-7,6,-12,11490,22053,31688,26566,10453,5
16,0,-18,11553,21989,32075,26539,10418,5
1,2,6,11665,21967,31913,26487,10453,5
-9,-44,-13,11553,21946,31881,26513,10464,5
92,-30,-40,11379,21967,31849,26566,10441,5
149,381,-159,11243,21989,31913,26829,10394,5
-51,42,22,11231,21903,31849,26644,10394,5
43,-76,47,11354,21882,31785,26644,10441,5
-44,17,28,11528,21796,31881,26644,10582,5
101,143,-56,11503,21818,31817,26513,10594,5
27,256,-54,11503,21775,31978,26566,10582,5
40,-45,-13,11453,21796,31849,26618,10629,5
68,-130,62,11453,21754,31978,26566,10582,5
26,-30,-4,11416,21627,31946,26461,10394,5
-117,-15,-11,11416,21627,31913,26513,10348,5
-12,14,-12,11416,21584,31881,26409,10348,5
10,-2,-17,11428,21563,31817,26331,10348,5
146,60,-83,11416,21669,31752,26357,10394,5
-38,-11,28,11268,21733,31881,26357,10383,5
71,-3,-9,11304,21818,31881,26305,10394,5
-55,34,-2,12163,21989,32108,26305,10394,5
-10,17,5,13013,21989,32010,26331,10394,5
6,27,-3,14253,21989,31978,26305,10394,5
-47,-22,-12,13693,21903,32010,26202,10394,5
-22,1,5,13426,21882,31913,26228,10406,5
5,6,-3,13150,21796,31849,26253,10394,5
7,0,-3,12864,21796,31688,26176,10406,5
-12,12,6,12770,21754,31688,26150,10418,5
-27,9,-4,12636,21733,31593,26202,10406,5
-10,-1,7,12530,21711,31529,26150,10406,5
-7,10,-3,12636,21648,31561,26099,10406,5
-18,-13,1,12797,21627,31561,26150,10406,5
-18,0,5,12959,21584,31593,26176,10406,5
-8,37,6,13205,21563,31624,26150,10394,5
45,47,26,13232,21584,31720,26176,10406,5
3,-80,68,13454,21584,31881,26253,10394,5
-116,34,24,13177,21542,31978,26305,10359,5
-20,107,-2,12959,21479,31978,26305,10394,5
9,34,-15,12837,21479,31913,26228,10383,5
-2,-4,-10,12797,21458,31913,26253,10394,5
-41,-18,7,12797,21458,31881,26176,10394,5
-62,-12,-46,12824,21458,31785,26150,10406,5
-133,-10,24,12743,21437,31720,26176,10406,5
37,-30,0,12972,21416,31656,26150,10394,5
3,-33,0,13260,21500,31624,26150,10394,5
-2,-48,-5,13454,21606,31720,26305,10406,5
-46,-51,40,13510,21606,31624,26253,10394,5
2,-126,106,13622,21521,31593,26253,10394,5
27,11,32,13679,21500,31593,26150,10394,5
30,25,12,12770,21627,31720,26253,10394,5
1,41,34,12228,21733,31881,26228,10394,5
23,50,-12,11983,21754,31913,26150,10394,5
49,2,-17,11906,21733,31946,26202,10406,5
1,51,-23,11881,21796,32010,26202,10406,5
13,3,7,11906,21796,32010,26124,10441,5
-5,26,-15,11919,21775,31978,26022,10418,5
-2,-9,-6,12150,21669,31913,26099,10453,5
-41,1,-22,12596,21648,31849,26022,10418,5
1,23,-16,13510,21542,31817,25971,10441,5
77,-4,-32,14209,21521,31752,25971,10441,5
-31,-17,0,14429,21437,31720,25945,10406,5
33,40,-36,14195,21395,31752,25971,10441,5
-25,25,6,14108,21375,31785,25945,10441,5
21,-4,-38,13964,21312,31752,25996,10441,5
-4,-31,-14,13906,21354,31720,25945,10441,5
-20,10,-4,13906,21312,31656,25894,10464,5
-3,-12,-9,13792,21312,31593,25920,10406,5
50,-24,-18,13693,21312,31593,25920,10418,5
23,11,-6,13650,21291,31497,25818,10441,5
18,10,-6,13679,21312,31497,25843,10441,5
58,-19,-29,13622,21291,31497,25843,10453,5
26,2,-26,13538,21333,31529,25818,10488,5
7,-12,15,13468,21354,31497,25818,10488,5
2,18,-4,13707,21354,31434,25894,10488,5
50,18,-14,13735,21375,31402,25894,10511,5
-19,21,10,13580,21375,31465,25818,10511,5
28,-16,32,13496,21229,31434,25843,10488,5
3,17,-15,13524,21250,31434,25945,10453,5
-15,0,8,13496,21229,31370,25894,10488,5
12,-5,17,13566,21291,31370,25818,10488,5
-11,-5,4,13665,21333,31434,25920,10488,5
-23,-9,29,13622,21312,31402,25894,10499,5
78,-59,14,13636,21312,31370,25818,10499,5
75,-129,24,13863,21291,31213,25717,10594,5
-7,22,21,14036,21146,31025,25717,10546,5
-2,28,-5,14137,21208,30962,25641,10546,5
45,-15,-14,14079,21312,30962,25591,10535,5
50,-21,-18,13921,21291,30994,25540,10546,5
-35,12,-3,13906,21229,30994,25540,10558,5
16,2,-9,13906,21229,30962,25490,10546,5
-12,17,-30,13863,21291,30962,25440,10582,5
-10,-13,-29,13835,21229,30931,25515,10546,5
-19,1,4,13849,21229,30962,25490,10546,5
-5,6,7,13835,21250,30900,25390,10582,5
-14,29,19,13849,21229,30962,25440,10546,5
-13,17,-20,13849,21229,30931,25440,10570,5
-2,24,-7,13863,21229,30900,25390,10558,5
3,25,11,13992,21187,30962,25415,10570,5
23,-5,-30,14122,21208,30962,25465,10558,5
-2,-22,-17,14370,21208,30962,25440,10582,5
-6,4,-7,14458,21208,30962,25390,10582,5
-7,-3,1,14488,21208,30962,25465,10594,5
-12,-6,-10,14592,21229,30962,25415,10582,5
27,-18,9,14532,21167,30962,25390,10582,5
14,-9,-14,14532,21208,30807,25192,10594,5
-8,9,-6,14547,21187,30931,25440,10582,5
-10,-8,-5,14503,21208,30962,25415,10594,5
-5,0,6,14503,21167,30931,25316,10617,5
5,4,8,14518,21187,30900,25440,10594,5
14,-11,0,14518,21167,30869,25390,10629,5
-8,8,-9,14503,21187,30869,25390,10605,5
-10,18,8,14577,21187,30900,25316,10605,5
-14,0,7,14577,21167,30900,25390,10594,5
-2,-2,-3,14621,21146,30869,25390,10594,5
10,-26,-3,14621,21167,30900,25316,10594,5
