GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
4,11,-3,29627,11024,35935,30962,26723,2
7,1,-8,29509,11072,35972,31087,26644,2
20,2,-7,29568,11012,35935,30962,26855,2
-1,-3,-9,29597,11036,35898,30838,26855,2
-27,24,-5,29509,11084,35824,30931,26644,2
3,0,16,29686,11060,35787,30900,26723,2
50,58,25,29509,11084,35787,30715,26566,2
-18,-15,18,29421,11024,35935,30869,26723,2
-11,28,25,28955,11024,35898,30776,26592,2
-51,2,23,28301,11048,35787,30776,26566,2
26,-23,27,26124,11121,35091,30776,26513,2
55,-55,21,22292,11133,35055,30807,26513,2
28,-20,0,20676,11157,35127,30869,26829,2
-13,50,1,20019,11121,35091,30807,26882,2
30,-55,55,19766,11109,34874,30715,27041,2
90,-8,-1,19306,11182,35018,30869,27283,2
44,-43,53,19099,11109,34874,30807,27202,2
-22,-27,23,19306,11206,34982,30869,27911,2
10,0,24,19785,11157,34982,30715,27966,2
6,38,-30,20295,11157,34910,30715,28273,2
-12,-19,48,21229,11157,34767,31025,29304,2
29,-39,7,22183,11206,34696,30962,29925,2
-8,-5,9,22313,11182,34518,31056,30045,2
-38,-19,5,22401,11182,34447,31025,30256,2
6,22,-16,22599,11219,34235,30962,30684,2
6,-14,13,22665,11255,34341,31025,30807,2
10,-4,-1,22665,11255,34235,30838,30653,2
-27,-35,16,22665,11194,34165,30962,30499,2
-9,-4,2,22798,11219,34235,30962,30286,2
-2,-21,8,22820,11219,33991,30745,30256,2
-8,1,3,22955,11182,34060,30838,30105,2
-7,6,1,22798,11170,33921,30653,30015,2
8,-16,1,22910,11206,33991,30838,29746,2
15,19,-9,22955,11170,34026,30715,29895,2
2,-14,2,22955,11255,33991,30715,29805,2
-4,-13,8,22932,11206,34060,30745,29657,2
3,-57,14,22798,11182,34060,30715,29509,2
-6,-80,44,22488,11219,33921,30499,29421,2
-39,-41,33,22357,11182,33714,30469,29158,2
-12,-12,12,22401,11255,33817,30408,29274,2
-29,3,0,22554,11255,33714,30347,29042,2
-44,-4,6,22488,11170,33508,30256,28984,2
-7,-3,18,22532,11206,33645,30226,28955,2
0,11,4,22466,11255,33508,30226,28984,2
-35,17,-2,22621,11219,33576,30377,28984,2
16,0,6,22532,11231,33576,30226,28812,2
4,-6,2,22488,11268,33645,30226,28754,2
15,4,-5,22576,11255,33714,30377,28955,2
11,12,7,22510,11231,33474,30347,28726,2
-8,3,1,22709,11243,33576,30347,28927,2
1,-6,1,22754,11255,33576,30226,28812,2
-4,-6,0,22754,11219,33611,30317,28840,2
-16,9,1,22798,11255,33679,30286,28812,2
-11,-11,0,22754,11231,33714,30317,28697,2
8,12,0,22731,11219,33439,30256,28812,2
-1,4,2,22820,11231,33542,30105,28726,2
3,1,3,22754,11255,33576,30165,28812,2
3,-12,7,22709,11255,33679,30256,28812,2
18,-10,2,22754,11255,33508,30286,28812,2
19,24,-3,22955,11206,33645,30226,28498,2
-62,11,34,23431,11206,33576,30015,28583,2
-50,-52,25,23661,11206,33887,30105,28470,2
-43,25,38,23431,11219,33921,30015,28357,2
-34,15,15,23271,11231,33956,30015,28357,2
-7,37,-16,23569,11255,34165,30105,28301,2
16,-8,4,23847,11268,34341,30105,28301,2
7,-13,-7,23894,11219,34447,29925,28161,2
0,-10,2,23894,11255,34412,29895,28189,2
-22,0,6,23940,11206,34412,30135,28301,2
-7,20,-7,23940,11268,34200,29895,28301,2
4,-5,5,23847,11243,34130,29865,28189,2
2,-7,-3,23847,11231,34165,29984,28301,2
10,-7,1,23987,11219,34165,30075,28301,2
15,8,-3,24011,11219,34130,29955,28161,2
55,-8,11,24176,11528,33991,30015,28133,2
41,8,-31,24247,12891,34165,29865,28189,2
4,-17,-5,24438,14547,33887,29925,28077,2
-23,-16,2,24486,15089,33921,29865,28273,2
-19,-33,6,24438,14861,33921,29895,28022,2
16,6,-1,24438,14786,33991,30015,28049,2
31,-24,-7,24318,14636,34130,30045,28049,2
-7,-10,12,24462,14636,33921,30135,28189,2
-18,13,3,24366,14151,33887,29925,28049,2
10,13,-11,24223,14137,34026,30015,28189,2
-3,14,1,24438,14079,33991,30105,28133,2
8,-2,-7,24366,13764,34095,29865,28245,2
-12,48,-19,24486,13679,33991,29984,28133,2
-41,47,-32,24897,13095,34412,30165,28527,2
-4,7,9,25415,12743,34376,30530,29362,2
32,13,-20,25591,12530,34624,30499,30715,2
-16,-122,69,26253,12490,34306,30286,32566,2
32,-98,79,26513,12424,34235,30408,33269,2
-86,-91,42,26461,12385,33921,30377,33202,2
-457,162,182,26383,12346,34839,28955,33236,2
-421,231,-24,25666,12372,35712,28840,33168,2
348,-81,-41,25216,12346,36462,28583,32832,2
-102,-162,27,24630,12543,38544,28726,32765,2
740,-422,-69,23522,12504,38912,30226,32966,2
889,363,-218,22977,11653,38100,31752,33236,2
438,590,-355,25241,11206,37308,32533,33371,2
-49,439,-174,27041,11206,36690,32238,33202,2
152,173,-79,28612,11170,35787,32566,33303,2
295,-69,-2,29775,11255,35309,32500,33303,2
70,-75,21,30469,11490,34982,32303,32999,2
-74,-108,85,30900,11465,35345,32271,32832,2
26,-79,13,30962,11932,35236,31881,32566,2
60,9,-7,30838,12451,35382,31720,32271,2
22,-21,1,30962,12851,35309,31529,32500,2
-24,25,-18,30869,13150,35127,31593,32140,2
-27,29,-9,30900,13068,35272,31434,32467,2
-46,50,-36,30776,12959,35091,31339,32271,2
8,2,21,30715,12756,35272,31213,32075,2
-29,69,-53,30469,12596,35272,31339,32238,2
-10,19,4,30591,12490,35127,31307,32108,2
56,-25,10,30408,12372,35055,31056,31978,2
-43,0,10,30347,12320,35055,31025,32043,2
34,32,-13,30347,12320,35127,31150,32173,2
-7,-22,14,30195,12333,35055,31213,32108,2
-28,-87,56,30469,12346,34874,31370,32205,2
10,-57,14,30591,12306,34982,31752,32010,2
18,71,-70,30715,12333,35127,32336,32205,2
6,-92,26,30499,12438,35127,32369,32173,2
17,-9,-9,30256,12438,34839,32173,31785,2
3,6,38,30256,12438,34874,31849,31817,2
6,23,-39,30347,12372,34624,31817,31688,2
9,9,18,30165,12385,34839,31720,31913,2
2,-14,10,30256,12451,34553,31881,31849,2
46,22,28,30226,12477,34660,31624,31593,2
-6,11,-12,30045,12438,34518,31720,31593,2
36,-13,8,30105,12477,34482,31688,31529,2
-19,-15,9,30226,12530,34624,31497,31752,2
11,10,-2,30256,12477,34589,31656,31656,2
10,-1,3,30165,12583,34589,31561,31785,2
16,-24,5,30015,12530,34553,31465,31593,2
-43,7,-9,30165,12543,34447,31370,31656,2
42,6,-2,30015,12610,34341,31402,31720,2
43,-81,17,29895,12583,34518,31529,31561,2
-10,-6,1,29865,12556,34482,31276,31497,2
7,11,-4,29984,12543,34447,31213,31465,2
7,0,-5,29925,12583,34376,31150,31465,2
-33,-12,0,29805,12530,34412,31181,31434,2
4,4,4,29835,12530,34447,31339,31370,2
10,-14,-9,29775,12490,34412,31339,31465,2
14,11,5,29746,12504,34553,31276,31339,2
32,3,-2,29865,12583,34341,31119,31307,2
7,2,-5,29835,12583,34376,31276,31402,2
21,16,-15,29775,12570,34341,31025,31497,2
23,17,-6,29805,12543,34482,31244,31339,2
27,23,-13,29835,12556,34447,30994,31339,2
-3,1,7,29657,12556,34482,31087,31434,2
-36,-7,-2,29657,12477,34271,30962,31339,2
-35,15,-4,29597,12490,34482,30869,31339,2
-12,-12,-4,29627,12530,34376,30869,31213,2
15,-20,10,29657,12438,34482,31119,31307,2
-16,-12,4,29509,12320,34306,30869,31497,2
-7,-21,12,29509,12163,34306,30869,31339,2
1,-13,-5,29657,12163,34447,30962,31213,2
-2,-7,0,29627,12176,34518,30838,31244,2
21,-55,-33,28840,12060,35787,30653,31276,2
21,-194,-15,27800,12086,36085,30256,31561,2
-100,-113,-23,27175,12112,36010,29746,31946,2
-214,-219,84,26618,12112,36348,29479,32075,2
-151,-261,130,26202,12047,36690,29187,31849,2
6,-209,48,25591,12009,36805,29187,31593,2
-37,45,-44,25793,11653,36576,29042,31593,2
59,315,-120,26618,11304,36386,28927,31752,2
-23,111,-20,27175,11219,36160,28869,31978,2
-12,497,-160,26961,11157,36348,28984,31785,2
-9,-69,28,27499,11219,36386,28583,31785,2
-10,-221,41,27256,11255,35018,28357,31119,2
-12,-105,39,26855,11206,34803,28357,30994,2
3,-173,27,26961,11219,34624,28357,30715,2
19,-63,34,26882,11255,34589,28217,30715,2
21,25,-12,26829,11255,34660,28077,30838,2
-2,1,-1,26829,11268,34553,28049,30776,2
-37,-13,-11,26802,11206,34447,28161,30838,2
27,-12,30,26961,11206,34341,28022,30869,2
-11,-3,-16,26961,11255,34553,28077,30838,2
15,29,-12,27148,11255,34412,27911,30838,2
13,-2,-6,27202,11231,34271,27856,30931,2
18,37,1,27364,11268,34482,27939,30962,2
26,23,0,27527,11231,34235,28077,31056,2
2,-75,15,27581,11280,34130,27911,31087,2
-15,-48,9,27691,11268,34235,28022,30994,2
-36,-53,16,27609,11255,34341,28022,30994,2
-14,-22,19,27663,11268,34060,28077,31056,2
37,3,-22,27609,11268,34060,28049,30838,2
-38,22,-7,27691,11231,34130,27718,30838,2
-16,-41,5,27364,11268,34130,27911,30962,2
-21,21,-5,27364,11219,34235,27911,30776,2
-80,-49,-10,27310,11304,34200,27883,30962,2
54,51,35,27391,11280,34235,27691,31025,2
-27,45,5,27337,11280,34060,27718,30745,2
-24,33,3,27364,11304,33991,27883,30776,2
1,-2,22,27472,11268,33991,27691,30776,2
-27,-33,52,27391,11304,34130,27663,30900,2
-17,-15,30,27581,11280,34060,27691,30869,2
-38,55,-10,28245,11255,34341,27800,30994,2
-7,-13,-8,28357,11268,34235,27800,30994,2
-2,-107,4,28189,11255,34165,27581,30776,2
49,-1,-53,28301,11219,34095,27800,31025,2
13,24,-6,28301,11243,34165,27527,30931,2
-53,-30,-11,28133,11231,34165,27691,30869,2
-8,40,-16,28077,11231,34060,27609,30962,2
6,83,-2,28161,11268,34130,27636,30962,2
-14,-4,-13,28245,11206,33991,27554,30994,2
18,19,1,28273,11268,34060,27472,30900,2
20,27,-3,28161,11231,34130,27663,30900,2
-11,-36,13,28133,11268,33887,27581,30962,2
12,-8,-8,28161,11231,33921,27663,30900,2
9,-10,-11,28245,11219,34130,27472,30653,2
-29,5,7,28161,11268,33852,27391,30807,2
-29,-50,-2,28161,11255,33887,27527,30869,2
2,10,-1,28022,11206,34026,27472,30900,2
24,-20,6,28245,11255,33921,27364,30653,2
100,-11,26,28161,11219,33956,27636,30622,2
-142,12,41,28189,11206,34200,27581,30715,2
-15,37,13,28161,11170,34130,27364,30715,2
-6,23,-18,28105,11219,33852,27554,30838,2
8,17,14,28022,11170,33921,27499,30622,2
-21,-8,-4,27966,11157,33887,27364,30715,2
-9,-46,10,27994,11206,33956,27337,30807,2
5,-14,-6,28022,11157,33921,27364,30561,2
3,-76,-15,28022,11182,33991,27364,30653,2
9,-32,-8,28077,11157,33887,27337,30561,2
38,-11,-1,28133,11206,34060,27391,30776,2
-4,-8,-4,28077,11219,33991,27418,30591,2
10,9,-9,27939,11206,34026,27499,30622,2
0,5,3,28133,11194,33748,27283,30591,2
-11,3,-16,28022,11243,33748,27310,30776,2
-30,-17,-2,28105,11231,33887,27310,30745,2
-4,-5,2,28022,11206,33748,27418,30776,2
-1,3,-1,28022,11255,33921,27256,30715,2
1,-51,6,27994,11206,33921,27364,30530,2
20,-19,11,28049,11219,33679,27472,30591,2
16,-8,-7,27911,11182,33748,27337,30530,2
-43,0,0,27883,11157,33991,27310,30684,2
-24,44,2,27773,11133,33921,27364,30745,2
-71,-20,-3,27939,11133,34095,27364,30653,2
-30,-3,16,27800,11170,33991,27364,30715,2
0,0,2,27939,11157,33887,27418,30653,2
23,-7,9,27939,11121,34026,27527,30591,2
-2,-12,1,27911,11157,33991,27310,30499,2
10,5,2,27939,11219,33991,27337,30653,2
-33,-2,0,27911,11182,33852,27364,30653,2
-31,-4,-4,27800,11157,33748,27337,30715,2
33,15,0,27800,11157,33852,27310,30530,2
-4,15,-7,27800,11194,34060,27472,30499,2
9,9,0,27773,11206,33852,27499,30561,2
32,16,-6,27773,11206,33991,27364,30653,2
15,36,3,27828,11121,33783,27256,30561,2
-8,39,-15,27800,11145,33956,27364,30530,2
-2,44,-20,27828,11157,33887,27364,30745,2
-9,52,-18,27691,11109,33921,27472,30591,2
-7,2,-8,27718,11182,33991,27499,30408,2
-24,-5,13,27800,11109,33852,27337,30469,2
-54,13,18,27636,11096,33921,27499,30715,2
-54,36,0,27718,11145,34130,27527,30684,2
-29,3,-10,27609,11157,34165,27391,30530,2
-32,-5,14,27691,11096,34130,27472,30715,2
-24,20,-10,27527,11060,33991,27527,30561,2
-1,-4,1,27554,11145,33887,27472,30530,2
-12,-35,11,27499,11109,33887,27391,30377,2
5,-17,7,27636,11157,33921,27391,30653,2
-8,-46,11,27472,11072,33714,27527,30622,2
8,-22,12,27581,11121,33783,27472,30591,2
148,16,40,28754,11133,33679,28385,30745,2
240,130,-5,29042,11206,33887,28927,31181,2
-86,-147,44,28669,11268,33748,28442,31087,2
1,31,-55,28245,11255,33645,28245,30994,2
35,-14,28,28161,11255,33508,28049,31025,2
19,-33,6,28189,11206,33645,28189,30994,2
24,11,2,28161,11157,33405,27883,31025,2
45,9,-16,28133,11157,33576,27966,30838,2
54,7,-17,28189,11206,33337,27856,30900,2
-5,39,-11,28077,11170,33474,27994,30869,2
13,10,-1,28049,11231,33337,28049,30776,2
-2,22,-6,28022,11170,33439,27828,30776,2
-58,-41,23,28133,11157,33236,27773,30838,2
76,-128,21,27472,11231,33542,28022,30165,2
-120,-79,22,26331,11182,31881,28301,28301,2
-175,-53,58,25142,11182,30408,23777,25440,2
-136,-167,62,24702,11206,29274,22313,23569,2
1,-50,30,24318,11206,28869,21627,23022,2
-129,-33,64,23987,11206,28527,21395,22183,2
-74,78,84,23964,11219,29450,21967,22313,2
-104,110,-68,23824,11170,31213,24223,23522,2
-19,12,17,24247,11219,33576,27966,26670,2
58,-8,-34,25390,11255,34271,30962,28640,2
62,-22,4,25869,11170,34696,31465,29158,2
84,-34,-31,25440,11206,34910,30408,28301,2
102,-27,5,25241,11206,35272,28612,26723,2
29,-118,33,24946,11219,35199,26697,25291,2
68,-65,-30,25019,11243,35199,25818,24630,2
0,-9,-12,25241,11243,35309,25691,24486,2
2,-3,-7,25742,11182,35163,25793,24606,2
13,12,-4,25945,11206,35382,25767,24510,2
37,25,-14,26124,11219,35492,25717,24486,2
11,-5,-9,26829,11231,35787,25691,24510,2
26,29,-20,28133,11194,36614,26099,24775,2
-41,47,4,29955,11243,37386,27283,25515,2
-53,34,32,31978,11243,38382,29362,27283,2
-31,51,52,32633,11243,39160,30165,27148,2
-5,-51,18,32599,11182,39244,30561,26988,2
-45,-118,83,32010,11255,38912,30015,26513,2
204,258,7,32832,11206,36272,29568,25793,2
135,-43,-43,34839,11231,36310,28669,25192,2
-70,-274,-42,35861,11292,34589,26776,24751,2
77,-205,-7,34624,11416,33852,29925,23964,2
74,190,-13,35972,11515,34376,30900,23112,2
-94,-113,42,37426,11703,34235,31087,23431,2
-69,-125,16,36959,11868,33887,31370,23248,2
26,-37,85,37230,11855,30838,32533,23180,2
-39,-50,-22,37152,11868,29895,32732,23112,2
106,104,-86,36310,11855,28245,19554,20236,2
276,228,-41,35824,11881,27310,19099,19766,2
485,64,-238,37741,11957,27911,20798,21229,2
375,110,-80,41667,12163,30105,24630,24558,2
130,107,31,43093,12451,31497,26961,27095,2
-30,72,-7,43329,12583,32336,28022,28669,2
103,76,48,43377,12583,32799,28555,29391,2
-21,-99,85,42812,12596,32633,28612,29538,2
-70,52,-18,42395,12267,32500,28357,29304,2
8,62,-28,41712,11515,32336,28133,29450,2
-20,-37,22,41399,11317,32108,28022,29304,2
15,-18,3,41443,11304,32271,28133,29274,2
37,-91,4,41221,11304,31978,27856,29071,2
68,-47,-6,41088,11268,32108,27745,28726,2
20,-35,10,41132,11268,32010,27828,28754,2
13,-30,-9,40780,11255,31881,27800,28697,2
-18,3,10,40868,11304,31913,27636,28726,2
2,-18,-2,40955,11255,31881,27773,28697,2
3,27,-10,40693,11280,31785,27581,28669,2
12,9,-9,40605,11304,31688,27609,28498,2
-12,-5,-1,40562,11341,31656,27663,28583,2
-5,22,-7,40562,11243,31624,27472,28470,2
-3,-9,2,40389,11317,31624,27581,28301,2
-17,-16,-1,40173,11255,31370,27581,28385,2
-3,-2,5,40173,11304,31529,27472,28245,2
-2,-2,3,40088,11304,31402,27527,28133,2
4,-4,-8,40088,11317,31465,27445,28301,2
-3,8,4,40045,11280,31465,27364,28161,2
-6,-4,-4,40088,11255,31339,27283,28329,2
10,3,-1,40002,11268,31244,27581,28245,2
-10,47,-15,39960,11304,31434,27391,28245,2
-6,-6,10,40088,11317,31244,27581,28301,2
14,-23,5,40088,11292,31370,27391,28301,2
8,10,-15,40131,11304,31150,27581,28385,2
-8,-15,-8,40173,11304,31244,27581,28840,2
1,-21,13,40131,11317,31213,27554,28984,2
-16,-3,5,40088,11280,31150,27527,28840,2
10,11,-6,40259,11317,31339,27445,28927,2
-2,10,-17,40389,11317,31276,27391,29450,2
-2,-6,-5,40780,11268,31276,27581,29657,2
-6,-25,20,40519,11317,31056,27581,29391,2
-14,-31,17,40346,11255,31181,27283,29274,2
-1,5,-6,40088,11317,30994,27364,29158,2
-22,-21,26,40002,11317,30994,27472,28984,2
8,-8,7,39705,11243,31025,27202,28754,2
-24,-4,-8,39663,11280,30962,27256,28612,2
-24,-164,24,39494,11243,30591,26776,28161,2
-131,-84,-13,39244,11255,29627,25415,26776,2
-464,202,-377,35492,11268,26566,21395,23592,2
-911,437,-252,30653,11280,24606,20039,22248,2
-398,-74,41,25920,11304,24510,20475,22226,2
70,-375,-46,19863,11354,26935,23592,23157,2
560,-816,46,15366,11453,27418,24223,24462,2
103,63,49,17323,13482,26935,23499,24897,2
-199,942,-27,19554,16287,26150,22776,26022,2
-173,759,-43,20475,17513,26047,22621,27283,2
-233,371,-138,21521,17306,27691,24271,28498,2
334,-874,343,22887,13792,27994,24486,27828,2
22,233,3,23569,11354,28077,24995,27391,2
13,285,-39,23754,11268,28133,25291,27581,2
-12,-5,-7,23385,11268,29013,26150,28049,2
-50,-96,17,23157,11304,29274,26150,28022,2
-25,-125,38,23248,11341,29100,25894,27828,2
26,-84,34,23339,11329,29245,25996,27718,2
-22,-11,1,23454,11354,29071,25945,27527,2
-7,-34,13,23754,11317,29274,25894,27691,2
17,21,3,23870,11366,29274,26073,27691,2
-13,9,-9,24129,11341,29746,27175,28245,2
45,16,-21,24606,11354,29955,27911,28984,2
38,39,-17,24510,11329,29746,27636,29391,2
25,-69,62,24606,11354,29746,27718,29479,2
3,-75,58,24946,11329,29984,27745,29925,2
-25,-18,48,24534,11465,30838,27691,29775,2
-45,-22,18,24630,11465,31849,27499,29746,2
20,-13,-19,24534,11403,31785,27745,29509,2
-7,-26,-11,24921,11354,31752,27691,29627,2
-15,-15,0,24995,11354,31624,27554,29479,2
17,-19,4,25019,11379,31465,27581,29657,2
-33,-70,43,24946,11354,31402,27499,29479,2
-15,-95,26,24799,11354,31370,27418,29479,2
-67,-2,30,24799,11379,31624,27691,29627,2
-143,24,7,24775,11317,31720,27554,29627,2
-134,-40,47,24799,11366,32043,27609,29627,2
-55,-62,26,24995,11354,32369,27718,29421,2
-78,-6,8,24921,11329,32173,27856,29391,2
24,18,-10,24775,11379,32140,27636,29304,2
-29,2,-3,24702,11366,32238,27718,29450,2
7,-21,20,24824,11317,32205,27800,29304,2
33,2,12,24946,11391,32043,27581,29274,2
-3,28,-22,24995,11366,32108,27609,29158,2
39,20,-25,24995,11329,31978,27745,29042,2
-14,6,-3,25044,11317,31881,27581,28984,2
10,4,-9,24946,11317,31849,27718,28898,2
-29,21,-15,24799,11354,31720,27581,28898,2
-5,-4,16,24702,11329,31752,27856,28812,2
-43,-11,17,24558,11304,31752,28133,28840,2
-61,4,34,24534,11341,32238,28927,28555,2
-248,-41,64,25044,11403,33508,29013,28301,2
-54,-112,159,25616,11366,34982,29686,28245,2
-130,-163,105,25894,11490,35272,30075,28470,2
-109,-40,42,26099,11465,35492,29984,28583,2
130,-73,14,25996,11515,35492,30045,28385,2
99,-58,-4,25971,11515,35639,30075,28301,2
41,-2,-9,26073,11453,35602,30165,28189,2
19,13,-3,26124,11428,35455,29984,28357,2
-5,-8,-7,26022,11503,35455,29746,28301,2
37,8,-5,26176,11465,35639,29895,28301,2
-15,-17,3,26305,11503,35602,29865,28245,2
16,2,0,26618,11453,35418,29805,28245,2
15,-8,-4,27148,11490,35861,29627,28161,2
6,-7,0,28049,11478,36047,29805,28301,2
13,2,-2,28527,11503,36160,29627,28049,2
4,17,-4,29509,11465,36197,29865,28133,2
-45,12,16,30869,11465,36576,29895,28301,2
83,-77,12,31213,11515,36767,29746,28301,2
-25,-26,14,30715,11503,36690,29835,28217,2
37,2,3,30317,11553,36310,29775,28189,2
16,9,0,30226,11528,36386,29805,28077,2
26,-5,-4,30165,11565,36160,29627,28022,2
-8,4,4,30195,11553,36197,29805,28161,2
-19,-22,1,30226,11503,36197,29627,28133,2
18,-18,-11,30377,11553,36197,29716,28022,2
32,-20,0,30347,11515,36010,29746,28189,2
18,-33,-12,30165,11578,36047,29597,28245,2
73,1,-10,30105,11515,35935,29627,27966,2
-33,36,-12,30165,11515,35787,29805,28133,2
6,-16,-2,30075,11528,35861,29538,28133,2
10,-4,-9,29984,11565,35861,29775,28133,2
-20,-42,-1,29955,11503,35935,29716,28022,2
-19,-49,-5,29925,11528,35861,29568,28189,2
93,-306,62,29835,11565,35565,29450,27994,2
7,18,-28,29805,12034,35676,29568,27939,2
20,0,4,29865,13068,35602,29627,28077,2
3,-8,-13,29865,13707,35602,29450,27911,2
5,-14,11,29805,14429,35528,29657,27856,2
1,-23,-4,29686,15043,35418,29450,28077,2
-5,13,-3,29746,15428,35309,29479,28077,2
12,-10,-7,29865,16157,35199,29627,27939,2
8,4,-2,29716,15647,35236,29568,28049,2
-23,8,5,29627,15089,35199,29450,28049,2
-3,33,5,29657,15211,35272,29421,28049,2
-26,10,-11,29479,15028,35163,29627,27856,2
-3,8,5,29538,14195,35163,29479,27939,2
90,91,-33,29391,12623,35418,29627,27745,2
47,111,-82,29509,11804,35492,29597,28161,2
7,54,-15,29216,11528,35309,29274,28301,2
-31,118,-46,28984,11453,35055,29274,28697,2
59,52,-13,28470,11465,34982,29333,28697,2
-30,-37,11,27310,11503,34910,29042,28555,2
-14,38,-15,27148,11478,34660,29042,28640,2
5,111,-44,27256,11453,34624,28955,28612,2
42,117,-50,27581,11391,34589,28869,28612,2
-90,119,-33,28217,11255,34910,28955,28697,2
-29,90,-4,28301,11170,35055,29100,28583,2
-32,5,-20,28105,11109,34982,29158,28640,2
-1,-3,9,27911,11072,35127,29274,28527,2
18,-23,5,27800,11084,35127,29304,28385,2
0,-3,-2,27636,11084,34874,29042,28470,2
28,-82,54,27609,11157,34946,28984,28301,2
-61,53,-26,27636,11084,34839,28955,28245,2
-18,-11,0,27663,11157,34696,29187,28329,2
-17,-24,12,27527,11157,34839,29100,28133,2
-16,-37,24,27472,11170,34767,29071,28245,2
-11,-21,16,27472,11170,34482,28984,28189,2
21,-46,9,27472,11280,34341,28754,28245,2
9,-2,-9,27310,11553,34165,28669,28133,2
7,20,-20,27391,11703,34341,28697,28189,2
